geo,time,gdp_nominal,gdp_const_2015,gfcf_total,gfcf_public,env_consumption,env_investment,population,real_gdp_per_capita,workers_thousands,hours_worked_thousands,value_added,short_rate,long_rate,long_rate_ecb,public_consumption,long_rate_oecd,long_rate_oecd_outlook,gdp_deflator_2015,env_consumption_const_2015,env_investment_const_2015,env_total_const_2015,env_total,public_consumption_const_2015,gfcf_private,gfcf_total_const_2015,gfcf_public_const_2015,gfcf_private_const_2015,gdp_nominal_bln,value_added_per_1000_workers,long_rate_filled,long_rate_source,gfcf_private_legacy_raw,population_legacy_raw
BE,2021,506047.2,450503.7,121028.2,14017.0,2187.9,612.5,11554767.0,38880.0,4957.4,7688716.0,452406.9,,-0.014166666666666666,-0.01,120251.0,,-0.014166666666667,112.32919951600842,1947.757136547737,545.2722913001,2493.029427847837,2800.4,107052.30743041361,107011.2,107744.20232804371,12478.500746373065,95265.70158167064,506.04720000000003,91.25890587808126,-0.014166666666666666,eurostat,108555.3332,11586195.0
BE,2022,561309.1,468326.7,134341.6,15340.0,2396.8,579.6,11617623.0,40100.0,5052.9,8036304.0,505988.0,,1.7333333333333334,1.73,131456.3,,1.73333333333333,119.85417444702597,1999.763471784085,483.58766198517003,2483.351133769255,2976.4,109680.20146691012,119001.6,112087.54356685115,12798.886706094736,99288.65686075641,561.3091,100.13813849472581,1.7333333333333334,eurostat,111231.291,11685814.0
BG,1995,14512.8,30500.5,2419.1,99.0,115.5,15.8,8427418.0,3630.0,3518.57,6019126.0,13407.8,,,,2205.8,,,47.582170784085505,242.7379795766496,33.20571495507414,275.94369453172374,131.3,4635.770003031807,2320.1,5084.047154925307,208.06112535141392,4875.986029573894,14.512799999999999,3.8105821399034263,,,446.8759851,8406067.0
BG,1996,9829.8,32088.2,437.6,53.0,85.7,6.3,8384715.0,3840.0,3614.98,6175118.0,9017.6,,,,1348.5,,,30.633690889485855,279.75734399479137,20.565592382347557,300.32293637713894,92.0,4402.016083745346,384.6,1428.4925756373477,173.01212639117784,1255.4804492461699,9.829799999999999,2.494508959938921,,,317.8690344,8362826.0
BG,1997,10064.7,27558.8,974.4,132.0,66.0,10.8,8340936.0,3320.0,3503.91,5980710.0,9193.4,,,,1222.2,,,36.520820935599524,180.71882917523618,29.57217204685683,210.291001222093,76.8,3346.5841366359646,842.4,2668.067078005305,361.43765835047236,2306.629419654833,10.0647,2.623754605569207,,,5045.097341,8312068.0
BG,1998,13437.6,28603.0,1961.1,475.0,42.3,30.0,8283200.0,3460.0,3467.92,5722002.0,11977.8,5.8500000000000005,,,2465.2,,,46.97968744537286,90.0389131987855,63.857385247365606,153.8962984461511,72.3,5247.374203726856,1486.1,4174.35727362029,1011.0752664166221,3163.282007203667,13.4376,3.453885902788991,,,8219.484887,8256786.0
BG,1999,12804.4,26201.5,2081.4,526.0,115.9,38.7,8230371.0,3190.0,3318.15,5539651.0,11357.6,5.88,,,2510.5,,,48.868957884090605,237.1648691074943,79.19137562088034,316.35624472837463,154.60000000000002,5137.207971478554,1555.4,4259.145457811378,1076.3478960357377,3182.7975617756397,12.8044,3.4228711782167776,,,8330.070188,8210624.0
BG,2000,14440.0,27403.4,2416.0,561.0,127.3,59.4,8190876.0,3350.0,3239.2,5313110.0,12658.8,4.633333333333334,,,2856.9,,,52.69419123174496,241.58260526315792,112.72589750692521,354.3085027700831,186.7,5421.660211911358,1855.0,4584.945595567868,1064.6334764542937,3520.3121191135738,14.44,3.908001975796493,,,8929.921245,8170172.0
BG,2001,15905.3,28451.3,3064.3,615.0,170.0,88.5,8149468.0,3600.0,3214.74,5310297.0,14008.6,5.054166666666667,,,3080.7000000000003,,,55.9035966722083,304.0949243333983,158.30824002062204,462.4031643540203,258.5,5510.736667022942,2449.3,5481.400450793132,1100.108108617882,4381.29234217525,15.905299999999999,4.35761523482459,,,10678.78864,8009142.0
BG,2002,17478.3,30121.9,3316.9,594.0,132.7,24.5,7868815.0,3830.0,3222.12,5320556.0,15551.4,4.913333333333333,,,3352.1,,,58.02522417244595,228.69364469084525,42.22301654051024,270.9166612313555,157.2,5776.970356956913,2722.9,5716.307084212996,1023.6927275535951,4692.614356659401,17.4783,4.826449666679081,,,11142.08803,7837161.0
BG,2003,18798.3,31699.4,3723.0,609.0,107.6,69.7,7805506.0,4050.0,3317.39,5442215.0,16404.8,3.6816666666666666,6.446666666666666,6.45,3780.3,,6.44666666666667,59.30175334548918,181.44488810158364,117.53446747844222,298.97935558002587,177.3,6374.685041732498,3114.0,6278.060579946059,1026.9510860024577,5251.1094939436025,18.798299999999998,4.945092376838418,6.446666666666666,eurostat,12235.99373,7775327.0
