geo,time,gdp_nominal,gdp_const_2015,gfcf_total,gfcf_public,env_consumption,env_investment,population,real_gdp_per_capita,workers_thousands,hours_worked_thousands,value_added,short_rate,long_rate,long_rate_ecb,public_consumption,long_rate_oecd,long_rate_oecd_outlook,gdp_deflator_2015,env_consumption_const_2015,env_investment_const_2015,env_total_const_2015,env_total,public_consumption_const_2015,gfcf_private,gfcf_total_const_2015,gfcf_public_const_2015,gfcf_private_const_2015,gdp_nominal_bln,value_added_per_1000_workers,long_rate_filled,long_rate_source,gfcf_private_legacy_raw,population_legacy_raw
DK,2012,254300.7,259603.6,47805.1,9628,831.3,123.9,5580516,46430,2767.15,3938409,219552.4,0.620008333,1.403333333,1.4,67549.3,,1.403416667,97.95730876,848.6349927,126.4836709,975.1186635,955.2,68957.89692,38177.1,48801.97364,9828.771454,38973.20219,254.3007,79.34242813,1.403333333,eurostat,363541.2961,5591572
DK,2013,259530.9,263219,48808.8,9447,840.8,116,5602628,46890,2768.25,3946826,224650,0.271375,1.745833333,1.75,67487.2,,1.745,98.59884735,852.7483055,117.6484342,970.3967397,956.8,68446.23625,39361.8,49502.40425,9581.247909,39921.15634,259.5309,81.15235257,1.745833333,eurostat,373013.5641,5614932
DK,2014,265635.7,266583,51358.7,10181,879.8,110.4,5627235,47240,2786.2,3938742,230431.5,0.31495,1.326666667,1.32,68775.9,,1.324833333,99.64465101,882.9375095,110.7937043,993.7312138,990.2,69021.16602,41177.7,51541.85346,10217.3071,41324.54636,265.6357,82.70457971,1.326666667,eurostat,381108.0455,5643475
DK,2015,272193,272193,53902.1,9833,875.6,102.7,5659715,47900,2827.15,3977497,236102.6,-0.123333333,0.690833333,0.69,69752.8,,0.6905,100,875.6,102.7,978.3,978.3,69752.8,44069.1,53902.1,9833,44069.1,272.193,83.51258334,0.690833333,eurostat,404229.526,5683483
DK,2016,282265.1,280557.6,59233,10574,836.5,108.2,5707251,48970,2873.41,4057307,244843.6,-0.14425,0.320833333,0.32,70633.3,,0.320333333,100.6086094,831.4397791,107.5454681,938.9852473,944.7,70206.01955,48659,58874.68313,10510.03494,48364.64819,282.2651,85.2101162,0.320833333,eurostat,441238.0929,5728010
DK,2017,294355,289132.8,62492.7,9885,867.1,90.4,5748769,50150,2916.64,4095180,255937.6,-0.263766667,0.476666667,0.48,72202.2,,0.476416667,101.8061597,851.7166377,88.79619888,940.5128365,957.5,70921.24901,52607.7,61384.00683,9709.628605,51674.37823,294.355,87.75083658,0.476666667,eurostat,457618.5939,5764980
DK,2018,301017.3,294510.7,65510.2,10247,859.6,89.6,5781190,50830,2961.81,4089619,261071.1,-0.299225,0.455833333,0.45,73615.8,,0.454833333,102.2092915,841.0194289,87.66326294,928.6826918,949.2,72024.56732,55263.2,64094.17286,10025.50731,54068.66554,301.0173,88.14579598,0.455833333,eurostat,478689.8353,5793636
DK,2019,308546.2,299550.9,65885.1,9953,872.7,97.7,5806081,51500,3004.19,4122911,268551.8,-0.371991667,-0.185,-0.18,74899.6,,-0.183416667,103.0029287,847.2574624,94.85167191,942.1091343,970.4,72715.99063,55932.1,63964.29773,9662.832042,54301.46569,308.5462,89.39241526,-0.185,eurostat,475784.2667,5814422
DK,2020,312118.3,294218.6,69241.6,11117,896.5,126.4,5822763,50470,2970.85,3982709,271165.3,-0.240566667,-0.36,-0.36,77285.4,,-0.35925,106.0838098,845.0865422,119.1510752,964.2376174,1022.9,72853.15276,58124.6,65270.65736,10479.45018,54791.20717,312.1183,91.27532524,-0.36,eurostat,488647.3545,5831404
DK,2021,343318.6,313343.6,79671.3,10962,941.6,114.3,5840045,53520,3038.18,4219498,299078.6,-0.230075,-0.06,-0.06,82499.4,,-0.060833333,109.5661759,859.3893071,104.3205159,963.709823,1055.9,75296.4127,68709.3,72715.2329,10004.91247,62710.32043,343.3186,98.44005293,-0.06,eurostat,518370.1378,5856733
DK,2022,380567.4,314734.3,87872,11650,1027.9,157.2,5873420,53290,3161.16,4379839,335283.5,0.615741667,1.48,1.48,83938.4,,1.47775,120.9170402,850.0869674,130.0064902,980.0934576,1185.1,69418.17288,76222,72671.31239,9634.704904,63036.60748,380.5674,106.0634387,1.48,eurostat,554049.1868,5903037
EE,1995,2988.1,9285.2,792,161,14.7,4.6,1448075,6410,633.6,1290790,2646.2,,,,734.2,,,32.18132081,45.67867207,14.29400622,59.97267829,19.3,2281.447689,631,2461.054985,500.2902179,1960.764767,2.9881,4.17645202,,,2345.86818,1436634
EE,1996,3770,9744.1,1019,184,17,5.7,1425192,6840,618.7,1259625,3317.2,,,,852.6,,,38.69007912,43.93891247,14.73245889,58.67137135,22.7,2203.665692,835,2633.750106,475.5741114,2158.175995,3.77,5.361564571,,,2558.979959,1415594
EE,1997,4553.7,11015.8,1302.2,211,18.7,6.7,1405996,7830,619,1250485,3994.6,,,,929.3,,,41.33789648,45.23694139,16.20788809,61.44482948,25.4,2248.058269,1091.2,3150.1361,510.4275205,2639.70858,4.5537,6.453311793,,,3148.741422,1399535
EE,1998,5067.5,11493.8,1588,268,20.3,8.3,1393074,8250,607.4,1251814,4515.4,,,,1049.1,,,44.08898711,46.0432442,18.8255629,64.8688071,28.6,2379.505788,1320,3601.806492,607.8615491,2993.944943,5.0675,7.433980902,,,3608.252664,1386156
EE,1999,5406.9,11445,1400.7,254,22.2,8.1,1379237,8300,580.3,1173911,4863.4,,,,1185.5,,,47.24246396,46.99162182,17.14559174,64.13721356,30.3,2509.39494,1146.7,2964.917328,537.6518893,2427.265439,5.4069,8.380837498,,,2950.984114,1390244
EE,2000,6171.6,12599.5,1647,270,24.3,8.2,1401250,8990,585.3,1157649,5512.9,,,,1207.2,,,48.98289615,49.60915322,16.7405373,66.34969052,32.5,2464.533735,1377,3362.398163,551.2128135,2811.185349,6.1716,9.418930463,,,3346.756142,1396985
EE,2001,6982.1,13340.4,1916.6,326,36,9.9,1392720,9580,588.6,1159834,6232,,,,1296.7,,,52.33801085,68.78366108,18.9155068,87.69916787,45.9,2477.549259,1590.6,3661.965689,622.8742642,3039.091425,6.9821,10.58783554,,,3646.597538,1388115
EE,2002,7824.9,14265.3,2390.7,462,34.7,13.2,1383510,10310,588.5,1160928,6964.8,,,,1424.2,,,54.85268449,63.26034965,24.06445578,87.32480543,47.9,2596.408933,1928.7,4358.401093,842.2559522,3516.145141,7.8249,11.83483432,,,4337.919509,1379350
EE,2003,8746.7,15349,2864.6,456,41.4,13.1,1375190,11160,601.1,1189177,7809.9,,,,1562.9,,,56.98547137,72.65009661,22.98831559,95.6384122,54.5,2742.628889,2408.6,5026.895332,800.2039626,4226.691369,8.7467,12.99268009,,,5003.200363,1370720
EE,2004,9779.6,16392.8,3101.6,429,50.2,12.6,1366250,12000,598.7,1189294,8666.8,,,,1701,,,59.65789859,84.14644362,21.1204221,105.2668657,62.8,2851.256984,2672.6,5198.976285,719.1000859,4479.876199,9.7796,14.4760314,,,5174.349277,1362550
EE,2005,11345.4,17953.9,3727.7,526,65.1,22.4,1358850,13210,612.3,1229727,10054.9,,,,1914.1,,,63.19184133,103.0196282,35.44761401,138.4672422,87.5,3029.030267,3201.7,5899.021016,832.3859362,5066.635079,11.3454,16.4215254,,,5871.146601,1354775
EE,2006,13571.2,19706.7,4993.4,736,71.8,11.3,1350700,14590,642.2,1285036,11937.5,,,,2150.9,,,68.8659187,104.2605709,16.40869709,120.669268,83.1,3123.315626,4257.4,7250.901599,1068.743457,6182.158142,13.5712,18.58844597,,,7216.633908,1346810
EE,2007,16402.2,21198.6,5968.8,986,82.2,34.9,1342920,15790,643.4,1285825,14406.6,,,,2608.6,,,77.37397753,106.2372682,45.10560413,151.3428723,117.1,3371.417734,4982.8,7714.221487,1274.330248,6439.891239,16.4022,22.39135841,,,7677.558654,1340680
EE,2008,16618.9,20112.2,5173.3,1024,93.3,37.1,1338440,15030,642.1,1263505,14805.2,,,,3064.7,,,82.63094042,112.9117005,44.89843612,157.8101367,130.4,3708.901271,4149.3,6260.729908,1239.245245,5021.484663,16.6189,23.05746768,,,6230.496074,1337090
EE,2009,14132.5,17169.7,3204.9,864,85.4,12.8,1335740,12850,576.6,1056412,12238.4,,,,2902.5,,,82.3106985,103.7532199,15.55083389,119.3040538,98.2,3526.273076,2340.9,3893.661527,1049.681288,2843.980239,14.1325,21.22511273,,,3874.858722,1334515
EE,2010,14741.8,17590.3,3130.2,714,87.6,13.8,1333290,13190,548.1,1027524,12844.4,,,,2884.4,,,83.80641604,104.5266033,16.46651969,120.993123,101.4,3441.741261,2416.2,3735.036228,851.9634102,2883.072817,14.7418,23.43440978,,,3716.777017,1331475
EE,2011,16741.9,18928.4,4412.4,851,99,51.3,1329660,14240,584,1120616,14643,,,,3063.9,,,88.44857463,111.9294465,57.99980408,169.9292506,150.3,3464.046778,3561.4,4988.661512,962.1409995,4026.520512,16.7419,25.07363014,,,4967.49105,1327439
EE,2012,18086.6,19623.5,5143.9,1150,93.2,34.5,1325217,14810,593.5,1119155,15754.5,,,,3261.1,,,92.1680638,101.1196245,37.43162065,138.5512451,127.7,3538.21038,3993.9,5581.00039,1247.720688,4333.279702,18.0866,26.54507161,,,5564.335381,1322696
EE,2013,19163.2,19968.1,5276.2,1061,94,37.6,1320174,15130,600.9,1121185,16755.8,,,,3527.2,,,95.96907067,97.94822368,39.17928947,137.1275132,131.6,3675.350793,4215.2,5497.812955,1105.564525,4392.24843,19.1632,27.88450657,,,5486.293231,1317997
EE,2014,20365.6,20631.6,5161.2,1026,106.5,21.8,1315819,15680,605.5,1125886,17742.7,,,,3756.8,,,98.7107156,107.8910221,22.08473504,129.9757572,128.3,3805.868468,4135.2,5228.611675,1039.400833,4189.210842,20.3656,29.30255987,,,5214.704569,1314545
EE,2015,21010.9,21010.9,5053.5,1101,112.5,33.5,1314870,16000,622.9,1153372,18203.7,,,,4041.2,,,100,112.5,33.5,146,146,4041.2,3952.5,5053.5,1101,3952.5,21.0109,29.22411302,,,5053.4837,1315407
EE,2016,22189,21660.8,5313.1,1014,109.4,21.3,1315944,16460,624.7,1158943,19112.3,,,,4292.3,,,102.4385064,106.7957781,20.79296228,127.5887404,130.7,4190.123568,4299.1,5186.623844,989.8621479,4196.761696,22.189,30.5943653,,,5199.413722,1315790
EE,2017,24316.1,22881.3,6177.3,1366,125.7,51.3,1315635,17390,641.5,1191062,21075.6,,,,4592.9,,,106.2706227,118.2829241,48.27298333,166.5559074,177,4321.890549,4811.3,5812.801168,1285.397568,4527.4036,24.3161,32.85362432,,,5835.525242,1317384
EE,2018,26438.5,23727.8,7026.3,1376,139.4,59,1319133,17990,647.36,1160590,22991.8,,,,4964.1,,,111.4241523,125.1075258,52.95081794,178.0583437,198.4,4455.138226,5650.3,6305.903933,1234.920771,5070.983162,26.4385,35.51625062,,,6331.313696,1321977
EE,2019,28472.1,24612.1,7577.9,1472,160.9,29,1324820,18580,655.64,1166480,24742.4,,,,5442.8,,,115.6833427,139.0865756,25.0684319,164.1550075,189.9,4704.912454,6105.9,6550.554142,1272.439026,5278.115116,28.4721,37.73778293,,,6160.103636,1326898
EE,2020,27859.3,23902.3,8685.2,1622,157.4,27.6,1328976,17990,637.87,1096645,24419.9,,-0.028571429,-0.03,5743.6,,,116.5548922,135.0436666,23.67982972,158.7234963,185,4927.806882,7063.2,7451.59627,1391.618978,6059.977292,27.8593,38.28350604,-0.028571429,eurostat,7516.504108,1329522
EE,2021,31453.3,25875.4,9430.4,1819,167.5,29.4,1330068,19450,638.75,1090255,27518.9,,0.063333333,0.06,6271.9,,,121.5567682,137.7957003,24.18623038,161.9819307,196.9,5159.646882,7611.4,7758.021326,1496.420172,6261.601153,31.4533,43.08242661,0.063333333,eurostat,7515.937065,1330932
EE,2022,36300.9,25558.1,9133.6,1965,204.3,31.7,1331796,19190,668.08,1123668,32031.2,,2.285833333,2.29,6959.3,,,142.0328585,143.8399552,22.31877915,166.1587344,236,4899.781695,7168.6,6430.624645,1383.482682,5047.141962,36.3009,47.94515627,2.285833333,eurostat,6508.063114,1348840
EL,1995,103206.4,150956.7,21639,4086,531.9,160.8,10535973,14290,4152.51,8984630,93774,,16.95916667,16.96,18622.9,,,68.3682142,777.993116,235.1970165,1013.190132,692.7,27239.12014,17553,31650.67313,5976.4615,25674.21163,103.2064,22.58248626,16.95916667,eurostat,,
EL,1996,112262.3,153043.7,24819.4,4732,586.6,195.2,10588332,14430,4132.13,8930700,101381.5,,14.43333333,14.43,20232.2,,14.46083333,73.35310111,799.6935251,266.1100854,1065.80361,781.8,27581.92864,20087.4,33835.51564,6450.988341,27384.5273,112.2623,24.53492509,14.43333333,eurostat,,
EL,1997,122477.8,158557.7,26442.9,4963,644.4,149.8,10629267,14870,4120.75,8891189,110058.5,,9.919166667,9.92,22343.6,,9.918333333,77.24493985,834.2294022,193.9285606,1028.157963,794.2,28925.64878,21479.9,34232.53361,6425.01633,27807.51728,122.4778,26.7083662,9.919166667,eurostat,,
EL,1998,124754.4,164007.2,30581.8,6568,613,195.8,10693250,15300,4298.7,9272884,112556.9,,8.4825,8.48,22581.9,,8.481666667,76.0664166,805.8746914,257.4066306,1063.281322,808.8,29687.0827,24013.8,40204.07608,8634.559499,31569.51658,124.7544,26.18393933,8.4825,eurostat,,
EL,1999,134588.8,168367.8,34166.7,7605,697.7,196.7,10747768,15650,4308.05,9270340,120124.6,,6.2975,6.3,25161.9,,6.05,79.9373752,872.808243,246.0676242,1118.875867,894.4,31477.01552,26561.7,42741.83374,9513.697418,33228.13632,134.5888,27.88375251,6.2975,eurostat,,
EL,2000,137827.6,175334.6,35748.8,7224,500,228.8,10775627,16230,4324.32,9299219,122577.4,,6.1,6.1,26106.7,,6.105833333,78.60832945,636.0649101,291.0633029,927.1282129,728.8,33211.11158,28524.8,45477.11451,9189.865821,36287.24869,137.8276,28.3460521,6.1,eurostat,,
EL,2001,147438.7,183488.3,37741.7,9045,524,265,10835989,16890,4334.45,9284608,130715.2,,5.303333333,5.3,28483,,5.304166667,80.35318873,652.1209777,329.7940059,981.9149837,789,35447.25536,28696.7,46969.76012,11256.5539,35713.20622,147.4387,30.15727486,5.303333333,eurostat,,
EL,2002,158902.3,192081.4,37939.3,8011,563,332,10888274,17620,4440.87,9465217,141238.9,,5.1225,5.12,31430,,5.121666667,82.72654198,680.5554621,401.3222263,1081.877688,895,37992.64329,29928.3,45861.09741,9683.711912,36177.3855,158.9023,31.80433113,5.1225,eurostat,,
EL,2003,174096,203216,43311.6,10636,585,276,10915770,18600,4491.12,9564337,155704.5,,4.2675,4.27,33918,,4.268333333,85.67041965,682.8494624,322.1648746,1005.014337,861,39591.26165,32675.6,50556.07312,12415.02031,38141.05281,174.096,34.66941431,4.2675,eurostat,,
EL,2004,188905.2,214144.6,47311.2,11025,679,357,10940369,19550,4606.83,9735132,169962.4,,4.255833333,4.26,37108,,4.255,88.21385176,769.7203857,404.6983471,1174.418733,1036,42065.95592,36286.2,53632.39339,12498.03719,41134.3562,188.9052,36.8935689,4.255833333,eurostat,,
EL,2005,194773.4,216679.1,41597.5,8811,850,388,10969912,19720,4652.09,10071111,174351.6,,3.585,3.59,39889,,3.585,89.89025707,945.5974738,431.6374351,1377.234909,1238,44375.22074,32786.5,46275.87167,9801.952166,36473.9195,194.7734,37.47812274,3.585,eurostat,,
EL,2006,214298.9,230640.6,51553,12482,901,879,11004716,20930,4742.95,10190830,189484.4,,4.07,4.07,43911,,4.07,92.91464729,969.7071735,946.0295288,1915.736702,1780,47259.50244,39071,55484.25518,13433.83456,42050.42062,214.2989,39.95074795,4.07,eurostat,,
EL,2007,229282.8,238728.8,58537.9,11286,928,1009,11036008,21610,4806.73,10270706,201855.1,,4.5,4.5,47750,,4.5,96.04320886,966.2317732,1050.568814,2016.800587,1937,49717.206,47251.9,60949.54624,11750.96098,49198.58526,229.2828,41.99426637,4.5,eurostat,,
EL,2008,238735.4,238866,55579.3,13510,1021,1292,11060937,21560,4867.13,10336126,210563.9,,4.8025,4.8,50189,,4.801666667,99.94532499,1021.558537,1292.706788,2314.265325,2313,50216.45585,42069.3,55609.70461,13517.39063,42092.31398,238.7354,43.26243597,4.8025,eurostat,,
EL,2009,234322.6,229026.5,47891.9,13559,1103,1017,11094745,20620,4836,10148379,209179.3,,5.174166667,5.17,55563,,5.173333333,102.3124398,1078.070274,994.0140238,2072.084297,2120,54307.17916,34332.9,46809.45942,13252.54292,33556.9165,234.3226,43.25461125,5.174166667,eurostat,,
EL,2010,223590.5,215986.3,37608,8330,990,691,11119289,19420,4706.44,9587642,197195.6,,9.091666667,9.09,50342,,9.091666667,103.5206863,956.3305999,667.4994389,1623.830039,1681,48629.894,29278,36328.97091,8046.700906,28282.27,223.5905,41.89909996,9.091666667,eurostat,,
EL,2011,203475,194653.8,28213,5089,1055,525,11123392,17530,4505.14,9268543,178347.3,,15.74916667,15.75,45008,,15.74916667,104.5317379,1009.262853,502.2398083,1511.502661,1580,43056.77961,23124,26989.88898,4868.377875,22121.5111,203.475,39.58751559,15.74916667,eurostat,,
EL,2012,185899.2,178436.9,22827.5,4825,859,509,11086406,16160,4325.83,9080870,163766.2,,22.49833333,22.5,42009,,22.81416667,104.1820386,824.5183255,488.5679019,1313.086227,1368,40322.68957,18002.5,21911.16656,4631.316555,17279.85001,185.8992,37.85775215,22.49833333,eurostat,,
EL,2013,178113.9,174382.6,20547.6,6221,823,708,11003615,15900,4300.67,9058323,157795.3,,10.05416667,10.05,37366,,10.05416667,102.1397204,805.7590104,693.1681402,1498.927151,1531,36583.22136,14326.6,20117.14926,6090.676554,14026.47271,178.1139,36.69086445,10.05416667,eurostat,,
EL,2014,176071.8,175764.2,19779.5,6571,789,683,10926807,16140,4453.73,9158616,155355.4,,6.929166667,6.93,36668,,6.929166667,100.1750072,787.6216055,681.806789,1469.428395,1472,36603.94047,13208.5,19744.94493,6559.520367,13185.42456,176.0718,34.8820876,6.929166667,eurostat,,
EL,2015,175362.9,175362.9,19572.4,6812,764,615,10858018,16210,4322.57,8823481,154780.6,,9.666363636,9.67,36484,,9.645,100,764,615,1379,1379,36484,12760.4,19572.4,6812,12760.4,175.3629,35.80754042,9.666363636,eurostat,,
EL,2016,174448.2,175307.1,19832.1,6237,963,322,10783748,16270,4469.51,9159918,152015.6,,8.36,8.36,36176,,8.36,99.51005978,967.7413542,323.5853749,1291.326729,1285,36354.11343,13595.1,19929.74383,6267.708023,13662.03581,174.4482,34.01169256,8.36,eurostat,,
EL,2017,177378.5,177889.6,21372.8,8033,998,219,10768193,16540,4446.63,9132782,154782.3,,5.978333333,5.98,36442,,5.978333333,99.71268697,1000.875646,219.6310286,1220.506675,1217,36547.00431,13339.8,21434.38378,8056.146358,13378.23742,177.3785,34.80890022,5.978333333,eurostat,,
EL,2018,180615.7,181562.5,20465.7,5808,1023,330,10741165,16920,4650.34,9620558,156634.9,,4.185,4.19,35733,,4.185,99.47852668,1028.362637,331.7298828,1360.09252,1353,35920.31486,14657.7,20572.98262,5838.445938,14734.53668,180.6157,33.68246193,4.185,eurostat,,
EL,2019,185181.2,185697,20315.2,4575,1045,310,10724599,17320,4751.96,9612781,160732.6,,2.585833333,2.59,37087,,2.585833333,99.72223569,1047.910722,310.8634678,1358.77419,1355,37190.30139,15740.2,20371.78555,4587.743113,15784.04244,185.1812,33.82448505,2.585833333,eurostat,,
EL,2020,167539.5,168619.8,20607.1,5146,1093,349,10718565,15760,4629.79,8475969,147236.3,,1.271666667,1.27,38184,,1.271666667,99.35932791,1100.047699,351.250363,1451.298062,1442,38430.21164,15461.1,20739.97523,5179.181571,15560.79366,167.5395,31.80193918,1.271666667,eurostat,,
EL,2021,184574.6,183213,25455.7,6600,1179,320,10678632,17220,4865.56,9515148,161015.4,,0.884166667,0.88,39796,,0.884166667,100.7431787,1170.302561,317.6393718,1487.941932,1499,39502.42638,18855.7,25267.91424,6551.312044,18716.6022,184.5746,33.09288139,0.884166667,eurostat,,
EL,2022,207008.7,193330,32544.5,7596,1340,466,10461627,18270,5037.39,10054494,182631.3,,3.486666667,3.49,41132,,3.486666667,107.0753116,1251.455615,435.207699,1686.663314,1806,38414.08385,24948.5,30394.02781,7094.072278,23299.95553,207.0087,36.25514403,3.486666667,eurostat,,
ES,1995,469819.9,723864.5,102875.5,20664,1390.3,942.2,39639726,18220,13858.1,24056454,434865.6,,11.27,11.27,82570.3,,,64.90439854,2142.073621,1451.673571,3593.747192,2332.5,127218.3424,82211.5,158503.1251,31837.5957,126665.5294,469.8199,31.37988613,11.27,eurostat,153616.7426,39724050
ES,1996,506096.6,742738.6,109803,18867,1632.3,984.4,39808374,18620,14058.4,24467619,467378.5,,8.736666667,8.74,88252.5,,8.735833333,68.13926192,2395.535194,1444.688381,3840.223575,2616.7,129517.8397,90936,161144.98,27688.88225,133456.0978,506.0966,33.24549735,8.736666667,eurostat,154034.7872,39889852
ES,1997,520533.1,769382.9,115238.8,19387,1682,1003,39971329,19210,14584,25423000,478544.1,,6.401666667,6.4,88226.8,,6.400833333,67.65592269,2486.109025,1482.501398,3968.610424,2685,130405.139,95851.8,170330.6901,28655.28875,141675.4013,520.5331,32.81295255,6.401666667,eurostat,168222.206,40057389
ES,1998,552906.5,802481.6,128735.4,21340,1954.6,1151.5,40143449,19960,15222.7,26676910,504833.1,,4.834166667,4.83,92818.8,,4.834166667,68.89958598,2836.882068,1671.272742,4508.154811,3106.1,134716.049,107395.4,186844.9544,30972.60992,155872.3445,552.9065,33.16317736,4.834166667,eurostat,186147.2297,40223509
ES,1999,595242,837861.9,147267,23086,2148,1420,40303568,20750,15915.6,27985967,540843,,4.729166667,4.73,99557,,4.725833333,71.04297259,3023.522133,1998.790237,5022.312369,3568,140136.3096,124181,207292.8463,32495.82493,174797.0214,595.242,33.98194225,4.729166667,eurostat,205676.1548,40386875
ES,2000,647569,881436.1,168191,23928,1738,1378,40470182,21730,16728.3,29326206,588595,,5.525833333,5.53,107716,,5.525,73.46749243,2365.67214,1875.659499,4241.331638,3116,146617.2268,144263,228932.5448,32569.50688,196363.0379,647.569,35.18558371,5.525833333,eurostat,227050.177,40567864
ES,2001,700958,915980.4,181553,26536,2729,1620,40665545,22470,17286,30469189,638972,,5.116666667,5.12,115482,,5.116666667,76.52543657,3566.134507,2116.943166,5683.077673,4349,150906.6856,155017,237245.298,34676.05177,202569.2462,700.958,36.96471133,5.116666667,eurostat,235401.4456,40850412
ES,2002,749744,941219.8,196263,30487,3009,1994,41035278,22720,17732.3,31248173,683365,,4.959166667,4.96,124088,,4.959166667,79.65663281,3777.463212,2503.244149,6280.707361,5003,155778.6158,165776,246386.262,38273.02125,208113.2407,749.744,38.53786593,4.959166667,eurostat,244431.2841,41431558
ES,2003,802683,968885,217719,33265,3299,2165,41827838,22960,18314,32072816,728182,,4.124166667,4.12,134090,,4.124166667,82.846055,3982.084603,2613.280741,6595.365343,5464,161854.4178,184454,262799.4779,40152.787,222646.6909,802.683,39.76094791,4.124166667,eurostat,260797.0154,42187645
ES,2004,860059,999061.2,239314,34404,3758,1786,42547451,23310,18999.5,32965055,775872,,4.103333333,4.1,146983,,4.103333333,86.08671821,4365.36562,2074.652208,6440.017828,5544,170738.3009,204910,277991.7797,39964.35306,238027.4266,860.059,40.83644306,4.103333333,eurostat,275975.1957,42921895
ES,2005,928122,1034540.1,269419,39134,3908,1851,43296338,23690,19808.3,34029987,833031,,3.3875,3.39,160046,,3.386666667,89.71348718,4356.089728,2063.234925,6419.324653,5759,178396.8108,230285,300310.4756,43621.0889,256689.3867,928.122,42.05464376,3.3875,eurostat,298440.3598,43653155
ES,2006,1004976,1076371.1,301950,43832,4197,2619,44009971,24260,20627.1,35211548,898262,,3.785,3.78,173555,,3.784166667,93.36705528,4495.161583,2805.057943,7300.219525,6816,185884.6244,258118,323401.0102,46945.89528,276455.1149,1004.976,43.54766303,3.785,eurostat,321560.323,44397319
ES,2007,1077541,1114404.6,321924,50418,4721,3067,44784666,24640,21296.7,36095061,970997,,4.3075,4.31,189709,,4.3075,96.69208113,4882.509451,3171.924695,8054.434147,7788,196199.1073,271506,332937.2956,52142.84294,280794.4527,1077.541,45.59377744,4.3075,eurostat,331321.759,45226803
ES,2008,1112432,1122954,309886,51712,5144,2450,45668939,24420,21312.2,36338856,1025304,,4.366666667,4.37,208274,,4.364166667,99.06300703,5192.65481,2473.173461,7665.828272,7594,210243.9712,258174,312817.074,52201.12083,260615.9532,1112.432,48.10878276,4.366666667,eurostat,311586.4977,45954106
ES,2009,1072990,1080639.6,248528,55353,4967,2587,46239273,23310,19967.8,34168083,1005567,,3.979166667,3.98,220225,,3.974166667,99.29212292,5002.41092,2605.443336,7607.854256,7554,221795.0362,193175,250299.815,55747.62466,194552.1904,1072.99,50.35942868,3.979166667,eurostat,248980.0236,46362946
ES,2010,1077145,1081656.7,235617,50959,5458,2499,46486619,23230,19605.8,33392886,989756,,4.250833333,4.25,220650,,4.25,99.58288984,5480.861229,2509.467243,7990.328472,7957,221574.2085,184658,236603.8989,51172.44547,185431.4534,1077.145,50.48281631,4.250833333,eurostat,235097.9189,46576897
ES,2011,1068690,1074735,215309,40001,5476,1594,46667174,23000,19130.2,32685721,984997,,5.440833333,5.44,218986,,5.435833333,99.43753576,5506.974763,1603.016394,7109.991157,7070,220224.6851,175308,216526.8863,40227.26397,176299.6223,1068.69,51.48911146,5.440833333,eurostat,214269.6177,46742697
ES,2012,1035964,1043942.6,193835,32549,4852,1481,46818219,22330,18309.5,31111891,953037,,5.845833333,5.85,204987,,5.8475,99.23572426,4889.368255,1492.406098,6381.774353,6333,206565.7318,161286,195327.8433,32799.68,162528.1633,1035.964,52.05150332,5.845833333,eurostat,192411.8204,46773055
ES,2013,1025652,1029042.1,180498,24651,4292,1239,46712650,22090,17906.9,30228796,937641,,4.561666667,4.56,202531,,4.563333333,99.6705577,4306.1864,1243.095282,5549.281681,5531,203200.4282,155847,181094.6022,24732.47925,156362.123,1025.652,52.36199454,4.561666667,eurostat,177807.205,46620045
ES,2014,1038949,1044688.6,187322,22079,4556,1106,46495744,22500,18092.6,30543000,946493,,2.723333333,2.72,202404,,2.720833333,99.45059226,4581.169299,1112.110018,5693.279317,5662,203522.1665,165243,188356.8471,22200.97387,166155.8732,1038.949,52.31381891,2.723333333,eurostat,184515.0717,46480882
ES,2015,1087112,1087112,198930,28002,4649,1242,46425722,23440,18614.8,31458249,987936,,1.735833333,1.73,209317,,1.735,100,4649,1242,5891,5891,209317,170928,198930,28002,170928,1087.112,53.07260889,1.735833333,eurostat,194122,46444832
ES,2016,1122967,1118803,204287,22199,4731,1006,46418884,24100,19012.7,32261468,1019400,,1.393333333,1.39,211850,,1.3925,100.3721835,4713.45729,1002.269718,5715.727008,5737,211064.453,182088,203529.4968,22116.68535,181412.8115,1122.967,53.61679299,1.393333333,eurostat,199405.913,46484062
ES,2017,1170024,1151204,221207,23118,4957,1168,46497393,24750,19512.3,32952217,1061122,,1.555833333,1.56,215798,,1.5575,101.6348102,4877.26596,1149.212556,6026.478517,6125,212326.8589,198089,217648.8544,22746.14373,194902.7107,1170.024,54.3822102,1.555833333,eurostat,213463.2226,46593236
ES,2018,1212276,1178780.1,238502,25889,5097,1147,46645070,25230,19938.4,33765616,1097845,,1.423333333,1.42,223673,,1.419166667,102.8415733,4956.166887,1115.307714,6071.474602,6244,217492.7833,212613,231912.0492,25173.67168,206738.3776,1212.276,55.06184047,1.423333333,eurostat,227421.2516,46797754
ES,2019,1253710,1201898.1,254566,27206,5552,1264,46918951,25520,20467.1,34348535,1137968,,0.661666667,0.66,234127,,0.660833333,104.3108397,5322.553263,1211.762847,6534.316109,6816,224451.2658,227360,244045.5861,26081.6614,217963.9247,1253.71,55.59986515,0.661666667,eurostat,239032.3817,47134837
